cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.9507144336723709,0.0011253619042104,0.01
10,Li7,"(n,Xt)",0.0985837027361683,0.0002323313334951,0.01
6,Li6,"(n,Xt)",0.1020604941849107,0.0001242897800429,0.01
6,Li7,"(n,Xt)",0.0360115810174837,4.495325282194062e-05,0.01
20,Li6,"(n,Xt)",0.9507144336723726,0.0011253619042159,7.5
20,Li7,"(n,Xt)",0.0985837027361685,0.0002323313334956,7.5
17,Li6,"(n,Xt)",0.1020604941849107,0.0001242897800421,7.5
17,Li7,"(n,Xt)",0.0360115810174837,4.49532528222086e-05,7.5
30,Li6,"(n,Xt)",0.9507144336723704,0.0011253619042324,15.0
30,Li7,"(n,Xt)",0.0985837027361684,0.0002323313334951,15.0
27,Li6,"(n,Xt)",0.1020604941849106,0.0001242897800429,15.0
27,Li7,"(n,Xt)",0.0360115810174837,4.495325282328053e-05,15.0
37,Li7,"(n,Xt)",0.0360115810174837,4.495325282354851e-05,25.0
37,Li6,"(n,Xt)",0.1020604941849109,0.0001242897800429,25.0
40,Li7,"(n,Xt)",0.0985837027361685,0.0002323313334956,25.0
40,Li6,"(n,Xt)",0.9507144336723669,0.0011253619042104,25.0
50,Li6,"(n,Xt)",0.9507144336723704,0.0011253619042104,50.0
50,Li7,"(n,Xt)",0.0985837027361684,0.0002323313334947,50.0
47,Li6,"(n,Xt)",0.1020604941849108,0.0001242897800437,50.0
47,Li7,"(n,Xt)",0.0360115810174837,4.4953252822476585e-05,50.0
60,Li6,"(n,Xt)",0.9507144336723716,0.001125361904205,75.0
60,Li7,"(n,Xt)",0.0985837027361683,0.000232331333496,75.0
57,Li6,"(n,Xt)",0.1020604941849108,0.0001242897800429,75.0
57,Li7,"(n,Xt)",0.0360115810174837,4.495325282194062e-05,75.0
70,Li6,"(n,Xt)",0.9507144336723712,0.0011253619042214,99.99
70,Li7,"(n,Xt)",0.0985837027361685,0.0002323313334956,99.99
67,Li6,"(n,Xt)",0.1020604941849108,0.0001242897800414,99.99
67,Li7,"(n,Xt)",0.0360115810174837,4.495325282301255e-05,99.99
