enrichment,bare,13_slry_1000_mlt_0.5_ref_0_pp.csv,13_slry_1000_mlt_1.5_ref_0_pp.csv,13_slry_1000_mlt_1_ref_0_pp.csv,13_slry_1000_mlt_2_ref_0_pp.csv,13_slry_100_mlt_0.5_ref_0_pp.csv,13_slry_100_mlt_1.5_ref_0_pp.csv,13_slry_100_mlt_1_ref_0_pp.csv,13_slry_100_mlt_2_ref_0_pp.csv,13_slry_150_mlt_0.5_ref_0_pp.csv,13_slry_150_mlt_1.5_ref_0_pp.csv,13_slry_150_mlt_1_ref_0_pp.csv,13_slry_150_mlt_2_ref_0_pp.csv,13_slry_200_mlt_0.5_ref_0_pp.csv,13_slry_200_mlt_1.5_ref_0_pp.csv,13_slry_200_mlt_1_ref_0_pp.csv,13_slry_200_mlt_2_ref_0_pp.csv,13_slry_250_mlt_0.5_ref_0_pp.csv,13_slry_250_mlt_1.5_ref_0_pp.csv,13_slry_250_mlt_1_ref_0_pp.csv,13_slry_250_mlt_2_ref_0_pp.csv,13_slry_50_mlt_0.5_ref_0_pp.csv,13_slry_50_mlt_1.5_ref_0_pp.csv,13_slry_50_mlt_1_ref_0_pp.csv,13_slry_50_mlt_2_ref_0_pp.csv
0.01,0.000474573,0.0010503900950454,0.0015268815166309,0.0014786558195363,0.0011566702245385,0.0011514234443156,0.0012132989356701,0.00138773741401,0.0010274473500701,0.0006381728622522,0.0012527877319135,0.0012647168301795,0.0011879213467447,0.0008324593427454,0.0010019759960621,0.0011705404195519,0.0012443915046908,0.0008285088399199,0.0007798663572946,0.0014867456525044,0.0012886294008731,0.0007773157978856,0.0011453249322422,0.0010244781967032,0.0013829717939414
7.5,0.000587528,0.001050390095057,0.0015268815166188,0.0014786558195196,0.0011566702245439,0.0007472048239735,0.0010427780779553,0.0012028128268485,0.0012786298965503,0.0010174291886894,0.0009582863581804,0.0012924840157131,0.0013318007298246,0.0010474873688397,0.0011037934265272,0.0011937203476617,0.0013236831079375,0.0008031846230262,0.0008915122969096,0.0014052925025386,0.0014429988878711,0.0018476596275407,0.0013383981955288,0.0012688700724663,0.0007588654426742
15.0,0.001251596,0.0010503900950394,0.0015268815166227,0.0014786558195444,0.00115667022456,0.0011576629883147,0.0011193130629807,0.0015709168345693,0.0007896805571354,0.0014006616206809,0.0010047801336986,0.001248980129326,0.0012083516566573,0.0005623171205769,0.0007076061895849,0.0010206948821565,0.001228759080535,0.0011029746631728,0.0013962254785905,0.0014847210738502,0.0013150804652238,0.00154606890651,0.0009520596561819,0.0010493780380888,0.0011098176935431
25.0,0.001272486,0.0010503900950629,0.001526881516627,0.0014786558195236,0.0011566702245387,0.001475170927629,0.0011563994865818,0.0011737652475846,0.0008372500240142,0.0010876990536408,0.0009051772797235,0.0010586689008691,0.0006105839465266,0.0010817025218951,0.0011353118253962,0.0013355083252093,0.0014148117389789,0.0006630893866147,0.0010990900118108,0.0010891441007868,0.0010263510098655,0.0018846982156144,0.0015749872484959,0.0014727275354725,0.0009652314817248
50.0,0.001310144,0.0010503900950573,0.0015268815166149,0.0014786558195318,0.0011566702245385,0.0017962347963195,0.0011546792531447,0.0014702046015565,0.0013831195803364,0.0014075081822451,0.0008556576580789,0.0011724664915489,0.0014025549784072,0.0013235867886404,0.0008363747235262,0.0012577961949735,0.0012041673164934,0.0009071905390212,0.0010644682463327,0.0013859084527076,0.0012174313570148,0.0013643026611457,0.0016465893668982,0.0012319362498364,0.0013873864184177
75.0,0.00113424,0.0010503900950394,0.0015268815166228,0.0014786558195319,0.0011566702245334,0.0013966247454976,0.0010360281014954,0.0016188381358142,0.0014541033399535,0.0014541881671377,0.0015716770677013,0.0016635957188114,0.0012981816173622,0.0012890764077421,0.0008345657629942,0.0014048334986126,0.0017426816447566,0.0007456974901063,0.0012689385936075,0.0014970272051116,0.00124863037943,0.0012261093528453,0.0009462949124593,0.0013676976910957,0.0013306688803779
99.99,0.001036591,0.0010503900950513,0.001526881516627,0.0014786558195404,0.0011566702245492,0.0013288158172227,0.0012461417949952,0.0014699823831401,0.0016141807641973,0.001201625438619,0.001040557048391,0.0014444742787697,0.0011817515460803,0.0015760559981856,0.0012028856558843,0.0015100604181873,0.0015271053083431,0.0011029084556467,0.0008854530796597,0.0016365003722261,0.0011157365055345,0.0011822883987665,0.0012075866365265,0.001044330912823,0.0013411433501409
