cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.9380095784691764,0.001244579437929,0.01
10,Li7,"(n,Xt)",0.0885040310404346,0.0001941890672032,0.01
6,Li6,"(n,Xt)",0.0421586067241472,0.0001081642156183,0.01
6,Li7,"(n,Xt)",0.0226599594598777,3.349316142332878e-05,0.01
20,Li6,"(n,Xt)",1.0080467918264568,0.0012667196003494,7.5
20,Li7,"(n,Xt)",0.0829374324247934,0.0001908167358054,7.5
17,Li6,"(n,Xt)",0.0864219415940164,0.0001687797492157,7.5
17,Li7,"(n,Xt)",0.0213400351321432,3.222971541940363e-05,7.5
30,Li6,"(n,Xt)",1.0222281939669555,0.0012207521046928,15.0
30,Li7,"(n,Xt)",0.0773649666097003,0.000175833927051,15.0
27,Li6,"(n,Xt)",0.1104393202058574,0.0001948014630105,15.0
27,Li7,"(n,Xt)",0.0200020482508304,2.9163032186860868e-05,15.0
37,Li7,"(n,Xt)",0.0182282005556262,2.4002863265728106e-05,25.0
37,Li6,"(n,Xt)",0.1323721085263964,0.0002655363916743,25.0
40,Li7,"(n,Xt)",0.0699918206542591,0.0001513357711492,25.0
40,Li6,"(n,Xt)",1.0247854573095925,0.0010133072649941,25.0
50,Li6,"(n,Xt)",1.0148300515237718,0.0011023469403666,50.0
50,Li7,"(n,Xt)",0.0519747481695068,0.0001153445495621,50.0
47,Li6,"(n,Xt)",0.170673766595524,0.0003819071756983,50.0
47,Li7,"(n,Xt)",0.0137734697867503,1.874675721000268e-05,50.0
60,Li6,"(n,Xt)",1.0054327853900074,0.0016405416056896,75.0
60,Li7,"(n,Xt)",0.0344719672615835,8.154256840312582e-05,75.0
57,Li6,"(n,Xt)",0.1976127502046654,0.0002634071233603,75.0
57,Li7,"(n,Xt)",0.0092877692346416,1.1893382637534484e-05,75.0
70,Li6,"(n,Xt)",0.9925318518024604,0.0013990982679992,99.99
70,Li7,"(n,Xt)",0.0174462672582453,3.987062902114952e-05,99.99
67,Li6,"(n,Xt)",0.2180095486564299,0.0003569379042348,99.99
67,Li7,"(n,Xt)",0.0047791358327364,5.970257191770246e-06,99.99
