cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.8883080388015445,0.0011251833717602,0.01
10,Li7,"(n,Xt)",0.0806959208228482,0.0002040036015729,0.01
6,Li6,"(n,Xt)",0.023180122522108,5.704255551646102e-05,0.01
6,Li7,"(n,Xt)",0.0211963008311524,2.9330150622892785e-05,0.01
20,Li6,"(n,Xt)",1.0393923951728503,0.0013129051911597,7.5
20,Li7,"(n,Xt)",0.0747184711005478,0.0001888342657178,7.5
17,Li6,"(n,Xt)",0.0881215272798778,0.0001767358431011,7.5
17,Li7,"(n,Xt)",0.0197488963701764,2.6377086174273465e-05,7.5
30,Li6,"(n,Xt)",1.0523587484616828,0.0009133508090834,15.0
30,Li7,"(n,Xt)",0.0688063599766598,0.0001712691591451,15.0
27,Li6,"(n,Xt)",0.1169354965688966,0.0002054978506646,15.0
27,Li7,"(n,Xt)",0.0182875860721406,2.5404664413890706e-05,15.0
37,Li7,"(n,Xt)",0.0163353283337833,2.3014064353752254e-05,25.0
37,Li6,"(n,Xt)",0.1426440356275133,0.0002950938492325,25.0
40,Li7,"(n,Xt)",0.0609639297464842,0.0001476610678824,25.0
40,Li6,"(n,Xt)",1.0562547137479643,0.0015398607128386,25.0
50,Li6,"(n,Xt)",1.044396706071774,0.0015928781106967,50.0
50,Li7,"(n,Xt)",0.0418925582384607,0.0001012727722382,50.0
47,Li6,"(n,Xt)",0.1857618120324525,0.0004043783995898,50.0
47,Li7,"(n,Xt)",0.0114353373497743,1.4758156870404789e-05,50.0
60,Li6,"(n,Xt)",1.0312439715455095,0.0008996426234265,75.0
60,Li7,"(n,Xt)",0.0234263545199548,6.09130609936108e-05,75.0
57,Li6,"(n,Xt)",0.2155800068064902,0.0002869459119075,75.0
57,Li7,"(n,Xt)",0.0065147186218411,8.297837110807746e-06,75.0
70,Li6,"(n,Xt)",1.0183375798538228,0.0011328155261078,99.99
70,Li7,"(n,Xt)",0.005532892477874,1.346497325551832e-05,99.99
67,Li6,"(n,Xt)",0.2383003840032406,0.0004181016755838,99.99
67,Li7,"(n,Xt)",0.0015674599600232,2.037620134484452e-06,99.99
