cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.8831774941268435,0.0009976425764914,0.01
10,Li7,"(n,Xt)",0.1175543038703463,0.0001975608698615,0.01
6,Li6,"(n,Xt)",0.088535947709963,0.0002579726365056,0.01
6,Li7,"(n,Xt)",0.0363251441242993,4.948194473881748e-05,0.01
20,Li6,"(n,Xt)",0.8831774941268437,0.0009976425765038,7.5
20,Li7,"(n,Xt)",0.1175543038703464,0.000197560869861,7.5
17,Li6,"(n,Xt)",0.0885359477099632,0.0002579726365052,7.5
17,Li7,"(n,Xt)",0.0363251441242994,4.948194473857402e-05,7.5
30,Li6,"(n,Xt)",0.88317749412684,0.0009976425764852,15.0
30,Li7,"(n,Xt)",0.1175543038703462,0.0001975608698605,15.0
27,Li6,"(n,Xt)",0.088535947709963,0.000257972636506,15.0
27,Li7,"(n,Xt)",0.0363251441242994,4.948194473881748e-05,15.0
37,Li7,"(n,Xt)",0.0363251441242993,4.94819447393044e-05,25.0
37,Li6,"(n,Xt)",0.0885359477099625,0.0002579726365052,25.0
40,Li7,"(n,Xt)",0.117554303870346,0.0001975608698615,25.0
40,Li6,"(n,Xt)",0.8831774941268374,0.0009976425765099,25.0
50,Li6,"(n,Xt)",0.8831774941268442,0.0009976425765038,50.0
50,Li7,"(n,Xt)",0.117554303870346,0.000197560869862,50.0
47,Li6,"(n,Xt)",0.0885359477099633,0.0002579726365056,50.0
47,Li7,"(n,Xt)",0.0363251441242994,4.948194473881748e-05,50.0
60,Li6,"(n,Xt)",0.8831774941268409,0.0009976425764852,75.0
60,Li7,"(n,Xt)",0.1175543038703463,0.000197560869861,75.0
57,Li6,"(n,Xt)",0.0885359477099626,0.0002579726365056,75.0
57,Li7,"(n,Xt)",0.0363251441242994,4.9481944738330565e-05,75.0
70,Li6,"(n,Xt)",0.8831774941268442,0.0009976425764976,99.99
70,Li7,"(n,Xt)",0.1175543038703461,0.000197560869861,99.99
67,Li6,"(n,Xt)",0.0885359477099627,0.000257972636506,99.99
67,Li7,"(n,Xt)",0.0363251441242994,4.948194473808712e-05,99.99
