enrichment,mean,std. dev.
0.01,1.013380382977653,0.0011453249322422772
7.5,1.2219812899234523,0.0013383981955288832
15.0,1.2563881910793797,0.0009520596561819662
25.0,1.276198007455745,0.0015749872484959694
50.0,1.2834864136924613,0.0016465893668982919
75.0,1.2767650514937956,0.0009462949124593616
99.99,1.2637383162949607,0.0012075866365265297
