cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",0.9882717608058675,0.0010766042978252429
60,Li7,"(n,Xt)",0.021303448432559265,3.318162638018403e-05
57,Li6,"(n,Xt)",0.22596367536468268,0.00028916863365387977
57,Li7,"(n,Xt)",0.0053282462702912625,6.3010716757089754e-06
