cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",1.0080778057093833,0.001011601478652216
60,Li7,"(n,Xt)",0.02077567142096188,4.4283872328081707e-05
57,Li6,"(n,Xt)",0.19698807609513175,0.0003480298325392264
57,Li7,"(n,Xt)",0.00520586680280548,6.274223853186556e-06
