cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",0.8505047205525521,0.0010993521825977005
60,Li7,"(n,Xt)",0.01911427132888221,3.323673393041032e-05
57,Li6,"(n,Xt)",0.3209975550637886,0.0008678855761705472
57,Li7,"(n,Xt)",0.01004388740682621,7.764449993341533e-06
