enrichment,bare,22_slry_0_mlt_0.5_ref_0_pp.csv,22_slry_0_mlt_1.5_ref_0_pp.csv,22_slry_0_mlt_1_ref_0_pp.csv,22_slry_0_mlt_2_ref_0_pp.csv
0.01,0.000474573,0.0004796455809243,0.0006152704281777,0.0005188425793111,0.0006319520274193
7.5,0.000587528,0.0007529564294273,0.0011670624582552,0.000610126688736,0.0011071128485265
15.0,0.001251596,0.0014805718707742,0.0015693184026417,0.0010379698580344,0.0008599343224751
25.0,0.001272486,0.0011332338092812,0.0016416095433002,0.0012515431887675,0.0014010267994707
50.0,0.001310144,0.0015242947935294,0.001411084926049,0.0013092258189125,0.000877639631642
75.0,0.00113424,0.0015211474587921,0.0011709235858569,0.0009913855360248,0.0014463818092603
99.99,0.001036591,0.0016053108342288,0.0010712151034516,0.0012703385809163,0.0012040539612036
