cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3081630397425005,0.0006046944207627,0.01
10,Li7,"(n,Xt)",0.0779484482139492,0.0001816819858282,0.01
6,Li6,"(n,Xt)",0.0008161312858419,3.182192094637042e-06,0.01
6,Li7,"(n,Xt)",0.0203771111251701,2.625932476128977e-05,0.01
20,Li6,"(n,Xt)",0.9975676669956316,0.001079319847365,7.5
20,Li7,"(n,Xt)",0.0717462523959506,0.000181920615426,7.5
17,Li6,"(n,Xt)",0.0850060091324605,0.0001645718723206,7.5
17,Li7,"(n,Xt)",0.0188641759200984,2.4259327698492632e-05,7.5
30,Li6,"(n,Xt)",1.0113529812987898,0.0007971707776623,15.0
30,Li7,"(n,Xt)",0.0655522793641418,0.0001567817614479,15.0
27,Li6,"(n,Xt)",0.1157569741873864,0.0002810420264768,15.0
27,Li7,"(n,Xt)",0.0173481411418455,2.0991637459193026e-05,15.0
37,Li7,"(n,Xt)",0.0153265495734778,1.6977012531268643e-05,25.0
37,Li6,"(n,Xt)",0.1432976938305024,0.0002929016341991,25.0
40,Li7,"(n,Xt)",0.0574169900998786,0.0001321755033557,25.0
40,Li6,"(n,Xt)",1.0154798903279478,0.0013635710993113,25.0
50,Li6,"(n,Xt)",1.004097502100482,0.0008150895377786,50.0
50,Li7,"(n,Xt)",0.0376122801852201,8.287330702241299e-05,50.0
47,Li6,"(n,Xt)",0.189389365882874,0.0003144968464188,50.0
47,Li7,"(n,Xt)",0.0102427894596141,1.0203774230062205e-05,50.0
60,Li6,"(n,Xt)",0.9906884838218688,0.0013814111513006,75.0
60,Li7,"(n,Xt)",0.0184789395766368,4.5126179234073175e-05,75.0
57,Li6,"(n,Xt)",0.22054849177031,0.0004262121332604,75.0
57,Li7,"(n,Xt)",0.005136761145328,5.514946131998617e-06,75.0
70,Li6,"(n,Xt)",0.9769467305491776,0.0011397124528649,99.99
70,Li7,"(n,Xt)",7.269209491354571e-06,1.6245667943187653e-08,99.99
67,Li6,"(n,Xt)",0.2441164771391357,0.0003883316443529,99.99
67,Li7,"(n,Xt)",2.0588273180311254e-06,2.276992636415489e-09,99.99
