cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3103392695301984,0.0004348647884178,0.01
10,Li7,"(n,Xt)",0.0900900532035562,0.000200643805543,0.01
6,Li6,"(n,Xt)",0.0008304416371937,1.542907840722146e-06,0.01
6,Li7,"(n,Xt)",0.0206525545381332,2.6309348665734432e-05,0.01
20,Li6,"(n,Xt)",0.994192959801994,0.0007170879387654,7.5
20,Li7,"(n,Xt)",0.0829117134057444,0.0001918247931859,7.5
17,Li6,"(n,Xt)",0.0789333161342845,0.0001239975167039,7.5
17,Li7,"(n,Xt)",0.0191173871753671,2.358256270400432e-05,7.5
30,Li6,"(n,Xt)",1.009361173195049,0.0014555048527803,15.0
30,Li7,"(n,Xt)",0.0757704158806361,0.0001615749801501,15.0
27,Li6,"(n,Xt)",0.105010090631634,0.0002168951698212,15.0
27,Li7,"(n,Xt)",0.0175818792526963,2.118252012259817e-05,15.0
37,Li7,"(n,Xt)",0.0155247401389568,1.645447890548118e-05,25.0
37,Li6,"(n,Xt)",0.1286184944345434,0.0002470773937696,25.0
40,Li7,"(n,Xt)",0.0664061785761932,0.0001394062375348,25.0
40,Li6,"(n,Xt)",1.0141719804072609,0.0010970263347096,25.0
50,Li6,"(n,Xt)",1.006947608402059,0.0015014176218942,50.0
50,Li7,"(n,Xt)",0.0435042226980539,9.14203820770473e-05,50.0
47,Li6,"(n,Xt)",0.1677931461496235,0.0002464425404149,50.0
47,Li7,"(n,Xt)",0.0103739528918342,1.131946382040308e-05,50.0
60,Li6,"(n,Xt)",0.9947805667169872,0.0014596821958576,75.0
60,Li7,"(n,Xt)",0.0213738391840135,3.961275467344112e-05,75.0
57,Li6,"(n,Xt)",0.1936462062449048,0.0004261638510336,75.0
57,Li7,"(n,Xt)",0.0052011810359765,5.716662085110071e-06,75.0
70,Li6,"(n,Xt)",0.9813875328255092,0.0015440670293828,99.99
70,Li7,"(n,Xt)",8.407241933139874e-06,1.5709724243650742e-08,99.99
67,Li6,"(n,Xt)",0.2141470296915714,0.0004391809228716,99.99
67,Li7,"(n,Xt)",2.084528035615833e-06,2.0965630576619604e-09,99.99
