cell,nuclide,score,mean,std. dev.
215,Li6,"(n,Xt)",0.07553738557715016,0.00012178409692638014
215,Li7,"(n,Xt)",0.010547484397696467,1.3130900222940295e-05
218,Li6,"(n,Xt)",0.6164908206832573,0.0007165984587150632
218,Li7,"(n,Xt)",0.02268664373148155,3.827919428933271e-05
221,Li6,"(n,Xt)",0.5885480618561894,0.0007573942534489738
221,Li7,"(n,Xt)",0.006544673631384073,3.419923415915223e-05
