cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",0.949136397518771,0.001139799171872574
60,Li7,"(n,Xt)",0.0455927180600209,0.00010829278694148948
57,Li6,"(n,Xt)",0.2327329551893466,0.0003289738439987608
57,Li7,"(n,Xt)",0.01254934018662247,1.70279050197054e-05
