cell,nuclide,score,mean,std. dev.
30,Li6,"(n,Xt)",1.003180647226057,0.001379074756229576
30,Li7,"(n,Xt)",0.07292006517860619,0.0001555619063456771
27,Li6,"(n,Xt)",0.14658051518283893,0.00039444581266745383
27,Li7,"(n,Xt)",0.018184018122300867,2.281451276203559e-05
