cell,nuclide,score,mean,std. dev.
20,Li6,"(n,Xt)",0.9884886881229706,0.0009301249661944234
20,Li7,"(n,Xt)",0.0797599983513667,0.00018946059898009043
17,Li6,"(n,Xt)",0.11076505354351454,0.0002478345839781142
17,Li7,"(n,Xt)",0.019766121493342795,2.4380194444222402e-05
