cell,nuclide,score,mean,std. dev.
20,Li6,"(n,Xt)",0.9936211908368584,0.0005879642135069943
20,Li7,"(n,Xt)",0.08692371108449512,0.0001370715357641625
17,Li6,"(n,Xt)",0.07713347999981085,0.00014299006760519747
17,Li7,"(n,Xt)",0.019238341591975315,1.8627980101166204e-05
