cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.30362784840667567,0.0003253036981330948
10,Li7,"(n,Xt)",0.08668728115398111,0.00018010370677509337
6,Li6,"(n,Xt)",0.0010283081287107468,2.842585086403007e-06
6,Li7,"(n,Xt)",0.02135867375906641,2.601454137643533e-05
