cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",0.9933399644659378,0.001093783578669321
60,Li7,"(n,Xt)",0.022409428719768303,4.205222208376221e-05
57,Li6,"(n,Xt)",0.18518477627370847,0.0003140023034676978
57,Li7,"(n,Xt)",0.005228811341615209,4.283262828983431e-06
