cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.38020051037128744,0.04136185230211833
10,Li7,"(n,Xt)",0.08941912679478926,0.008099637723863988
6,Li6,"(n,Xt)",0.0006416845682973911,0.00019188248768044365
6,Li7,"(n,Xt)",0.020651145186680202,0.001234857889101446
