cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",0.9931624355989361,0.0008647346851499297
70,Li7,"(n,Xt)",7.560874884672322e-06,1.606352691964232e-08
67,Li6,"(n,Xt)",0.27550488350280994,0.00040216986500580984
67,Li7,"(n,Xt)",2.050244693816243e-06,3.0204630352162855e-09
