cell,nuclide,score,mean,std. dev.
40,Li6,"(n,Xt)",1.014288194601764,0.00115022721827222
40,Li7,"(n,Xt)",0.061845952844563755,0.0001318420461036457
37,Li6,"(n,Xt)",0.17702176736596287,0.0003657154264439616
37,Li7,"(n,Xt)",0.015698929920583523,2.4789890285532266e-05
