cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",0.9304145983194223,0.0014962285212479067
70,Li7,"(n,Xt)",0.10480917892913919,0.00020470557884365336
67,Li6,"(n,Xt)",0.0972781570397482,0.000219181581438935
67,Li7,"(n,Xt)",0.03610811043238538,5.217699081044182e-05
