cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.9099600202332134,0.0007010519152068,0.01
10,Li7,"(n,Xt)",0.1016105823640842,0.0001785264493406,0.01
6,Li6,"(n,Xt)",0.0454934993987836,7.72964267315515e-05,0.01
6,Li7,"(n,Xt)",0.0235817518519084,1.950617968143646e-05,0.01
20,Li6,"(n,Xt)",0.9618291341033878,0.0013478929512552,7.5
20,Li7,"(n,Xt)",0.0957060732393822,0.0001593212521041,7.5
17,Li6,"(n,Xt)",0.0798125845591712,7.932341324360311e-05,7.5
17,Li7,"(n,Xt)",0.0223148911354157,1.9525106140708e-05,7.5
30,Li6,"(n,Xt)",0.9734746622884778,0.0006191507159719,15.0
30,Li7,"(n,Xt)",0.089795571534924,0.000147208558967,15.0
27,Li6,"(n,Xt)",0.099345087288373,0.0001235145673643,15.0
27,Li7,"(n,Xt)",0.0210452499539844,1.9003936911389116e-05,15.0
37,Li7,"(n,Xt)",0.0193422770824634,1.59699298430233e-05,25.0
37,Li6,"(n,Xt)",0.1175401262166399,0.0002014424403963,25.0
40,Li7,"(n,Xt)",0.0820031323304321,0.0001294268437308,25.0
40,Li6,"(n,Xt)",0.9756856623586436,0.0007589483792869,25.0
50,Li6,"(n,Xt)",0.9718431787532636,0.0006017607923062,50.0
50,Li7,"(n,Xt)",0.0629536323459177,0.0001110680424661,50.0
47,Li6,"(n,Xt)",0.1499776896825075,0.0002492803502103,50.0
47,Li7,"(n,Xt)",0.0150741580070656,1.27258074523148e-05,50.0
60,Li6,"(n,Xt)",0.9646654663028508,0.0007943634425678,75.0
60,Li7,"(n,Xt)",0.0443459085642338,8.313872801801369e-05,75.0
57,Li6,"(n,Xt)",0.1717482414140287,0.0002102717051482,75.0
57,Li7,"(n,Xt)",0.0107817991106972,9.027738327842827e-06,75.0
70,Li6,"(n,Xt)",0.956732864426925,0.0008950768117237,99.99
70,Li7,"(n,Xt)",0.0262076601498753,4.872996575283415e-05,99.99
67,Li6,"(n,Xt)",0.189336484170403,0.0002422689099527,99.99
67,Li7,"(n,Xt)",0.0064666972080349,5.696917835798798e-06,99.99
