cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.9002345479403054,0.0010511872137189,0.01
10,Li7,"(n,Xt)",0.0998212840656878,0.0001731815433379,0.01
6,Li6,"(n,Xt)",0.0395364905934294,7.527803941290552e-05,0.01
6,Li7,"(n,Xt)",0.0228588895060847,1.939966932448715e-05,0.01
20,Li6,"(n,Xt)",0.9692509449196464,0.0011447650195214,7.5
20,Li7,"(n,Xt)",0.0935592785039299,0.0001684307050845,7.5
17,Li6,"(n,Xt)",0.079558235014649,0.0001142057219596,7.5
17,Li7,"(n,Xt)",0.0215244400868483,1.8506770332047905e-05,7.5
30,Li6,"(n,Xt)",0.9839336977343806,0.0004909332713031,15.0
30,Li7,"(n,Xt)",0.0872557347479765,0.0001505192203206,15.0
27,Li6,"(n,Xt)",0.1000667954763597,0.0001629501732702,15.0
27,Li7,"(n,Xt)",0.0201794834115746,1.8642286357334152e-05,15.0
37,Li7,"(n,Xt)",0.0183867040333698,1.4482039299234158e-05,25.0
37,Li6,"(n,Xt)",0.1193950951080155,0.0003040133119026,25.0
40,Li7,"(n,Xt)",0.0789501132721771,0.0001399866550856,25.0
40,Li6,"(n,Xt)",0.9866193947748152,0.001507531281406,25.0
50,Li6,"(n,Xt)",0.980977265049112,0.0011306578608536,50.0
50,Li7,"(n,Xt)",0.0586676479210087,0.000117382187401,50.0
47,Li6,"(n,Xt)",0.1525420898538911,0.0002664429151366,50.0
47,Li7,"(n,Xt)",0.0138961583373979,9.532794785225903e-06,50.0
60,Li6,"(n,Xt)",0.9730377045233496,0.0012079159075719,75.0
60,Li7,"(n,Xt)",0.0389149740420724,8.180686898954647e-05,75.0
57,Li6,"(n,Xt)",0.1752692237185004,0.0003156295572895,75.0
57,Li7,"(n,Xt)",0.0093685058199024,6.688396432688412e-06,75.0
70,Li6,"(n,Xt)",0.9638393423485596,0.0010594819462264,99.99
70,Li7,"(n,Xt)",0.0197090877740254,3.67275407729692e-05,99.99
67,Li6,"(n,Xt)",0.1938696310050517,0.0003221728077271,99.99
67,Li7,"(n,Xt)",0.0048174388338221,3.881316415096778e-06,99.99
