cell,nuclide,score,mean,std. dev.
20,Li6,"(n,Xt)",1.061868649005366,0.0008379222659960149
20,Li7,"(n,Xt)",0.06859324253108415,0.00015830632415220173
17,Li6,"(n,Xt)",0.09028768158306828,0.000154925824516814
17,Li7,"(n,Xt)",0.01892064463215991,2.233156107834704e-05
