mesh 2,mesh 2,mesh 2,nuclide,score,mean,std. dev.
x,y,z,,,,
502,1,1,total,absorption,0.022082109298942342,0.0042895610593391975
503,1,1,total,flux,0.04194126794055074,0.0003465807546221224
503,1,1,total,"(n,Xt)",0.0,0.0
503,1,1,total,heating-local,0.0,0.0
503,1,1,total,absorption,0.020362043850792093,0.004363424190030824
504,1,1,total,flux,0.04188498093586116,0.0004841685722011999
504,1,1,total,"(n,Xt)",0.0,0.0
504,1,1,total,heating-local,0.0,0.0
504,1,1,total,absorption,0.020593194517743933,0.00410973806709028
505,1,1,total,flux,0.04238844210129722,0.0005742162530779129
505,1,1,total,"(n,Xt)",0.0,0.0
505,1,1,total,heating-local,0.0,0.0
505,1,1,total,absorption,0.02073594624650848,0.003975841937495602
506,1,1,total,flux,0.04222172115119434,0.0005998350864585703
506,1,1,total,"(n,Xt)",0.0,0.0
506,1,1,total,heating-local,0.0,0.0
506,1,1,total,absorption,0.02604908968258617,0.005420362249342316
507,1,1,total,flux,0.042248787243834476,0.0006167761249570342
507,1,1,total,"(n,Xt)",0.0,0.0
507,1,1,total,heating-local,0.0,0.0
507,1,1,total,absorption,0.023397500459898385,0.003969858488440145
508,1,1,total,flux,0.04199142029738423,0.0005255510828282453
508,1,1,total,"(n,Xt)",0.0,0.0
508,1,1,total,heating-local,0.0,0.0
508,1,1,total,absorption,0.023222809648331604,0.0040974778252716145
509,1,1,total,flux,0.04214020102885885,0.0004643936140703999
509,1,1,total,"(n,Xt)",0.0,0.0
509,1,1,total,heating-local,0.0,0.0
509,1,1,total,absorption,0.02328476018696514,0.004405384766000379
510,1,1,total,flux,0.042959263767274644,0.0003400893212983581
510,1,1,total,"(n,Xt)",0.0,0.0
510,1,1,total,heating-local,0.0,0.0
510,1,1,total,absorption,0.02182709115583872,0.004429411707610951
511,1,1,total,flux,0.04302934680509406,0.00034250723140933666
511,1,1,total,"(n,Xt)",0.0,0.0
511,1,1,total,heating-local,0.0,0.0
511,1,1,total,absorption,0.022042886003939867,0.004934431459517898
512,1,1,total,flux,0.04237627127821612,0.0004230983024691224
512,1,1,total,"(n,Xt)",0.0,0.0
512,1,1,total,heating-local,0.0,0.0
512,1,1,total,absorption,0.023384868644020725,0.005357150156998757
513,1,1,total,flux,0.04277594932029764,0.0005019234199691261
513,1,1,total,"(n,Xt)",0.0,0.0
513,1,1,total,heating-local,0.0,0.0
513,1,1,total,absorption,0.02317529108475817,0.005046318608013015
514,1,1,total,flux,0.04300280376957211,0.000496398079536504
514,1,1,total,"(n,Xt)",0.0,0.0
514,1,1,total,heating-local,0.0,0.0
514,1,1,total,absorption,0.022768427240034327,0.004990587650450301
515,1,1,total,flux,0.04274631965339275,0.00043896818018233355
515,1,1,total,"(n,Xt)",0.0,0.0
515,1,1,total,heating-local,0.0,0.0
515,1,1,total,absorption,0.023764587829658824,0.004845213077086378
516,1,1,total,flux,0.0426864413990501,0.0003131000695588263
516,1,1,total,"(n,Xt)",0.0,0.0
516,1,1,total,heating-local,0.0,0.0
516,1,1,total,absorption,0.022304013475106806,0.0047809021891478285
517,1,1,total,flux,0.04332730377824323,0.00043917424726748206
517,1,1,total,"(n,Xt)",1.7044638089972977e-11,5.489210398759697e-13
517,1,1,total,heating-local,177.29170310751127,9.797363478277143
517,1,1,total,absorption,0.022462102252965653,0.004565740286698716
518,1,1,total,flux,0.04589526004735599,0.0005690841414313891
518,1,1,total,"(n,Xt)",9.940537847073553e-09,2.028054342904697e-10
518,1,1,total,heating-local,2522.839927561129,44.70084638002583
518,1,1,total,absorption,0.022634460994385437,0.004003456373351566
519,1,1,total,flux,0.050548870743792586,0.0005672010396512402
519,1,1,total,"(n,Xt)",3.207237577313968e-05,9.543987902808018e-07
519,1,1,total,heating-local,4583.78252553413,62.00875272281741
519,1,1,total,absorption,0.012522375432946282,0.0003495076651282354
520,1,1,total,flux,0.05458330598724932,0.0005854939364664381
520,1,1,total,"(n,Xt)",0.00010269829626006785,2.609811041002258e-06
520,1,1,total,heating-local,4917.679820797733,69.0851977926368
520,1,1,total,absorption,0.004658948770550849,5.16893928939659e-05
521,1,1,total,flux,0.05725139250479015,0.0007538731582842481
521,1,1,total,"(n,Xt)",0.0001406288999740304,3.188330090512363e-06
521,1,1,total,heating-local,4240.966797899536,62.10498724355219
521,1,1,total,absorption,0.002742496427334533,7.962608818336127e-05
522,1,1,total,flux,0.05707314716300575,0.0008803380909122203
522,1,1,total,"(n,Xt)",7.57560451039253e-05,3.0547141945460654e-06
522,1,1,total,heating-local,4603.5520430526085,85.26066692882507
522,1,1,total,absorption,0.0030839980450104777,0.00011325272025062652
523,1,1,total,flux,0.056371806380881975,0.0008646431007041941
523,1,1,total,"(n,Xt)",1.164696106919348e-05,5.562732029489775e-07
523,1,1,total,heating-local,4831.629696984114,78.04148695278859
523,1,1,total,absorption,0.00340753887556006,9.950484114456191e-05
524,1,1,total,flux,0.055700086369910265,0.00096872545654612
524,1,1,total,"(n,Xt)",2.4508392609433008e-05,8.05957439404518e-07
524,1,1,total,heating-local,4490.2000180481455,90.25729224454571
524,1,1,total,absorption,0.0032280960316443687,4.699795090167088e-05
525,1,1,total,flux,0.05530083881808523,0.0008836405510358765
525,1,1,total,"(n,Xt)",9.842710430108394e-05,2.4442171672776213e-06
525,1,1,total,heating-local,3733.024491826081,78.10079523387427
525,1,1,total,absorption,0.0028618702629288175,9.284431998462874e-05
526,1,1,total,flux,0.05471258468263747,0.0010263291385056842
526,1,1,total,"(n,Xt)",0.00016876173492352098,3.7847011358502868e-06
526,1,1,total,heating-local,3102.0774966753634,66.78135825134204
526,1,1,total,absorption,0.00233060303530115,0.00011480792518015485
527,1,1,total,flux,0.05282637323189251,0.0007056534246633473
527,1,1,total,"(n,Xt)",0.00017831665584869505,3.621264026147571e-06
527,1,1,total,heating-local,2852.6904439434634,50.007282565586436
527,1,1,total,absorption,0.002246561933465211,8.049717624885697e-05
528,1,1,total,flux,0.050560995439995385,0.000747408025274017
528,1,1,total,"(n,Xt)",0.00017790005829788062,3.5798875940439508e-06
528,1,1,total,heating-local,2736.1137987786806,42.39713811485816
528,1,1,total,absorption,0.002206468640127833,9.404518004991508e-05
529,1,1,total,flux,0.04842789607446463,0.0007015198480893425
529,1,1,total,"(n,Xt)",0.00017425963563036552,4.6901084681130755e-06
529,1,1,total,heating-local,2604.1915986998747,37.02383218373384
529,1,1,total,absorption,0.0020151944900888156,2.9341809773513942e-05
530,1,1,total,flux,0.04636388088049835,0.0008604408775230713
530,1,1,total,"(n,Xt)",0.00016946228657679853,7.096987165579524e-06
530,1,1,total,heating-local,2495.148390573861,51.500348237882726
530,1,1,total,absorption,0.0019246653021890061,5.152771908479976e-05
531,1,1,total,flux,0.04442014958483502,0.0008464419249908908
531,1,1,total,"(n,Xt)",0.00016793658467708082,6.323649554850139e-06
531,1,1,total,heating-local,2375.9413115551706,48.26525063551077
531,1,1,total,absorption,0.0019269067427932457,5.986154842853065e-05
532,1,1,total,flux,0.04282515413421079,0.0006877821533386453
532,1,1,total,"(n,Xt)",0.00016637088201445086,6.190895814741283e-06
532,1,1,total,heating-local,2248.158830829092,44.262928605278134
532,1,1,total,absorption,0.0017654603320998558,5.502663088402676e-05
533,1,1,total,flux,0.04059203451060754,0.0008064781603716227
533,1,1,total,"(n,Xt)",0.0001588972874002167,6.112844201760556e-06
533,1,1,total,heating-local,2108.068593783114,42.47243295353311
533,1,1,total,absorption,0.0015853254758607168,5.623634283968318e-05
534,1,1,total,flux,0.03909880508041446,0.0006938835752853004
534,1,1,total,"(n,Xt)",0.00015491828961153767,3.98977982620249e-06
534,1,1,total,heating-local,2005.4431344586314,38.33564801127325
534,1,1,total,absorption,0.0016064126052116596,4.0529940618935095e-05
535,1,1,total,flux,0.03745628594187247,0.0005610060338155564
535,1,1,total,"(n,Xt)",0.00014862638858623576,3.815648341056896e-06
535,1,1,total,heating-local,1915.925983466451,44.223178668014015
535,1,1,total,absorption,0.0015894930762088565,4.606575423305496e-05
536,1,1,total,flux,0.03582544114364844,0.000778558285136914
536,1,1,total,"(n,Xt)",0.0001446682003273749,5.121555444903957e-06
536,1,1,total,heating-local,1831.477787285598,51.54944081272962
536,1,1,total,absorption,0.0014793318523362256,4.3413560648812504e-05
537,1,1,total,flux,0.034269095164405725,0.0008171927771607236
537,1,1,total,"(n,Xt)",0.00014072745618993156,4.688998963237953e-06
537,1,1,total,heating-local,1748.651618040792,54.59221539512371
537,1,1,total,absorption,0.0013854904697136708,3.8732939348761327e-05
538,1,1,total,flux,0.03233528626616761,0.0006298465439189112
538,1,1,total,"(n,Xt)",0.00013542893412309107,4.867755880422477e-06
538,1,1,total,heating-local,1647.269033333502,46.66758523289839
538,1,1,total,absorption,0.0013536138746652292,7.028180970662095e-05
539,1,1,total,flux,0.030539488503492872,0.0005762657633823792
539,1,1,total,"(n,Xt)",0.00012914252373778202,5.852490789374049e-06
539,1,1,total,heating-local,1538.122589956683,50.174731780681434
539,1,1,total,absorption,0.0012755107088057859,5.360991247346099e-05
540,1,1,total,flux,0.028431995485184373,0.0004956131824225188
540,1,1,total,"(n,Xt)",0.00012288559505710988,4.617177576378526e-06
540,1,1,total,heating-local,1405.4310103517123,36.47765132278652
540,1,1,total,absorption,0.0011459755524211835,4.449911694255257e-05
541,1,1,total,flux,0.027256647475007407,0.00045413953628439926
541,1,1,total,"(n,Xt)",0.00011991290313406256,3.7770253937158272e-06
541,1,1,total,heating-local,1328.1412619016423,33.79718817509261
541,1,1,total,absorption,0.0010958227095074283,4.519069753461561e-05
542,1,1,total,flux,0.02562856056396054,0.0005655467296797348
542,1,1,total,"(n,Xt)",0.00011551723900936192,3.402631454992289e-06
542,1,1,total,heating-local,1263.8971477097293,30.996514077570957
542,1,1,total,absorption,0.0009998784177946808,5.809726392886407e-05
543,1,1,total,flux,0.02434604443585559,0.0005284813752711148
543,1,1,total,"(n,Xt)",0.00011515474943434725,4.251781361635902e-06
543,1,1,total,heating-local,1220.183419707807,36.421065731052266
543,1,1,total,absorption,0.0009038866058241485,4.4531699882528036e-05
544,1,1,total,flux,0.02336600499122598,0.00044824493102304445
544,1,1,total,"(n,Xt)",0.00011030668854179083,3.3052556310304974e-06
544,1,1,total,heating-local,1143.3964835574145,38.75457088399451
544,1,1,total,absorption,0.0008965055318099609,4.8044188130961455e-05
545,1,1,total,flux,0.021996045585907814,0.0004160371845359509
545,1,1,total,"(n,Xt)",0.0001035215094650273,3.1750163156859282e-06
545,1,1,total,heating-local,1069.9334627186504,29.0531081499985
545,1,1,total,absorption,0.0008188918755445942,3.616201020679315e-05
546,1,1,total,flux,0.020890638765113816,0.0004689029543544743
546,1,1,total,"(n,Xt)",9.676246397311287e-05,2.8202596533731587e-06
546,1,1,total,heating-local,993.5127113797569,30.12191296643116
546,1,1,total,absorption,0.0007951024223409695,2.4952975302835083e-05
547,1,1,total,flux,0.019276592591156345,0.0003393718036427938
547,1,1,total,"(n,Xt)",9.154966818867782e-05,3.6384299779634987e-06
547,1,1,total,heating-local,910.0299872064394,26.63981808908428
547,1,1,total,absorption,0.0007628142014792919,4.30111435994115e-05
548,1,1,total,flux,0.018129630192433254,0.00037135007464724693
548,1,1,total,"(n,Xt)",8.832190537288063e-05,3.640261884586523e-06
548,1,1,total,heating-local,856.4186435143159,30.203173381758614
548,1,1,total,absorption,0.0006384327886919579,2.4391624708755413e-05
549,1,1,total,flux,0.017191704694865088,0.0004750866636578193
549,1,1,total,"(n,Xt)",8.308611443337117e-05,3.6934184342810454e-06
549,1,1,total,heating-local,813.50963898818,28.41432176227301
549,1,1,total,absorption,0.0006025554173853511,4.426912691816689e-05
550,1,1,total,flux,0.016130479451113813,0.00042123168695635545
550,1,1,total,"(n,Xt)",8.066039736810893e-05,3.900447977812305e-06
550,1,1,total,heating-local,743.1342790647989,29.56623031349278
550,1,1,total,absorption,0.000590324129988783,3.006770864399588e-05
551,1,1,total,flux,0.014648320846867385,0.00035666605053261596
551,1,1,total,"(n,Xt)",7.500282808875529e-05,3.3820415250581956e-06
551,1,1,total,heating-local,688.8538531047186,25.99251319668678
551,1,1,total,absorption,0.000475934115447439,2.8201619800783288e-05
552,1,1,total,flux,0.013772353308809179,0.0003609685497072996
552,1,1,total,"(n,Xt)",7.063727422945014e-05,3.6223559183215072e-06
552,1,1,total,heating-local,636.2899782388522,26.974266084726146
552,1,1,total,absorption,0.0004964624122173878,3.968763027949361e-05
553,1,1,total,flux,0.012911364798579923,0.00034505643204661235
553,1,1,total,"(n,Xt)",6.799147525196762e-05,3.3551251855430507e-06
553,1,1,total,heating-local,604.2787902733038,27.99544237154454
553,1,1,total,absorption,0.0004894429117000349,2.7459130371196788e-05
554,1,1,total,flux,0.012222834901503835,0.00034090967221218844
554,1,1,total,"(n,Xt)",6.697551870752675e-05,3.6586250884987046e-06
554,1,1,total,heating-local,575.3458014407856,32.09344274997854
554,1,1,total,absorption,0.00045435848602829495,2.440239653990666e-05
555,1,1,total,flux,0.011551281711029784,0.0003489332624619099
555,1,1,total,"(n,Xt)",6.32977447072545e-05,3.3417746869248264e-06
555,1,1,total,heating-local,538.1788292749036,28.032138138920313
555,1,1,total,absorption,0.0004030998292456518,2.0257223824719388e-05
556,1,1,total,flux,0.011128419787404937,0.00034603431157638075
556,1,1,total,"(n,Xt)",6.166293646647039e-05,4.850635453067032e-06
556,1,1,total,heating-local,503.7782154226211,29.070120243650184
556,1,1,total,absorption,0.0003894176264839722,1.8559743706719506e-05
557,1,1,total,flux,0.010064094412514461,0.0002866034166701798
557,1,1,total,"(n,Xt)",5.8709774786739374e-05,3.917028369019771e-06
557,1,1,total,heating-local,469.98017142952574,26.357967650933535
557,1,1,total,absorption,0.0003230209524537986,1.6399737964636448e-05
558,1,1,total,flux,0.009073702186503774,0.00028329332410349014
558,1,1,total,"(n,Xt)",5.262449089802372e-05,3.3457820873634857e-06
558,1,1,total,heating-local,426.1999695301638,24.00336483786958
558,1,1,total,absorption,0.0003086138737025643,2.1969138703269528e-05
559,1,1,total,flux,0.008578052523418134,0.00029821465522994267
559,1,1,total,"(n,Xt)",5.0731383519218634e-05,3.560813488746096e-06
559,1,1,total,heating-local,404.7211676340056,24.729564594444508
559,1,1,total,absorption,0.0002989968568855815,1.6050999675917218e-05
560,1,1,total,flux,0.008090525100349636,0.0003533603585822672
560,1,1,total,"(n,Xt)",4.5685299219185176e-05,3.71589426278233e-06
560,1,1,total,heating-local,365.2084298882711,26.94117343434341
560,1,1,total,absorption,0.00028284639772568296,2.7710430202635238e-05
561,1,1,total,flux,0.0077048237119813675,0.00028410171368243355
561,1,1,total,"(n,Xt)",4.500166274849546e-05,2.9637072335459364e-06
561,1,1,total,heating-local,351.90863072926857,20.34309373613571
561,1,1,total,absorption,0.00023618621054166499,2.0909619113960127e-05
562,1,1,total,flux,0.007401083031466046,0.0003031964300669831
562,1,1,total,"(n,Xt)",4.164241148068777e-05,2.2563468821282555e-06
562,1,1,total,heating-local,332.58411196413374,17.290164878509977
562,1,1,total,absorption,0.0002509059326835163,1.6630167079900505e-05
563,1,1,total,flux,0.006924396766364564,0.00024460458574591455
563,1,1,total,"(n,Xt)",3.9369074733291545e-05,1.9099505451440977e-06
563,1,1,total,heating-local,313.36394415111585,11.184138882039477
563,1,1,total,absorption,0.0002345157638671405,1.3590747384204242e-05
564,1,1,total,flux,0.006466384945588944,0.0002847823243780459
564,1,1,total,"(n,Xt)",3.6850712776454966e-05,1.7167705356698122e-06
564,1,1,total,heating-local,295.0796614117693,14.367539220584998
564,1,1,total,absorption,0.0002004918112066591,1.4444909280133815e-05
565,1,1,total,flux,0.006165748339103216,0.00021190042476359802
565,1,1,total,"(n,Xt)",3.3707677669031324e-05,9.435536490755367e-07
565,1,1,total,heating-local,276.07604867764104,9.491169252234966
565,1,1,total,absorption,0.00020615173317298043,2.6770126683283705e-05
566,1,1,total,flux,0.005691734109046711,0.00013015536216197485
566,1,1,total,"(n,Xt)",3.238544152151944e-05,9.313623292224878e-07
566,1,1,total,heating-local,257.1122310492361,6.303429536985599
566,1,1,total,absorption,0.00018171824050112808,1.8116889165528655e-05
567,1,1,total,flux,0.005296405181827886,0.0001399485730741725
567,1,1,total,"(n,Xt)",3.116869986310776e-05,1.7810876993027562e-06
567,1,1,total,heating-local,240.94176318528648,12.852387864071677
567,1,1,total,absorption,0.00017230347138021585,1.9237359095315927e-05
568,1,1,total,flux,0.004725843169450033,0.00013799176681433394
568,1,1,total,"(n,Xt)",2.8486899320255274e-05,1.6725627060798141e-06
568,1,1,total,heating-local,213.2959204672748,7.084320291884856
568,1,1,total,absorption,0.00013534083682436213,9.230413300708885e-06
569,1,1,total,flux,0.004471657688295594,0.0001395897050573991
569,1,1,total,"(n,Xt)",2.712903322111024e-05,1.0109988996029291e-06
569,1,1,total,heating-local,197.374425594625,6.016995934779737
569,1,1,total,absorption,0.000164695301276727,1.2341272657452035e-05
570,1,1,total,flux,0.004134180936291754,0.00016384070825395457
570,1,1,total,"(n,Xt)",2.6305101533657814e-05,1.5461095712673206e-06
570,1,1,total,heating-local,189.2594172986915,4.529169707109157
570,1,1,total,absorption,0.00013441549061562807,1.4433851209134076e-05
571,1,1,total,flux,0.003810670665322793,0.00019750612179621142
571,1,1,total,"(n,Xt)",2.6067870768875624e-05,1.792651704083134e-06
571,1,1,total,heating-local,186.71979667754502,10.79967737795211
571,1,1,total,absorption,0.00012527434901329684,8.047484618187196e-06
572,1,1,total,flux,0.0036079192632987394,0.00020917979308857277
572,1,1,total,"(n,Xt)",2.3398358597740364e-05,1.2240880870723344e-06
572,1,1,total,heating-local,167.56160246515282,10.376442681455051
572,1,1,total,absorption,0.00011977083832586972,1.5452348256805332e-05
573,1,1,total,flux,0.0035105903411396877,0.00015452265597408577
573,1,1,total,"(n,Xt)",2.3984587267811e-05,1.2720866052584567e-06
573,1,1,total,heating-local,165.825219739087,8.608360963201251
573,1,1,total,absorption,0.0001080904524913655,1.0956087958353396e-05
574,1,1,total,flux,0.0030532052340109905,0.00012684188884086618
574,1,1,total,"(n,Xt)",2.063238445916772e-05,1.1620755386317003e-06
574,1,1,total,heating-local,144.8983462030374,5.935042590640152
574,1,1,total,absorption,9.619326239679489e-05,8.184282731346757e-06
575,1,1,total,flux,0.0029168489629261057,0.00012868339669472082
575,1,1,total,"(n,Xt)",1.808543992078496e-05,1.3486359016374152e-06
575,1,1,total,heating-local,129.32883867832385,7.32297739801747
575,1,1,total,absorption,9.330073660866808e-05,8.699138368071257e-06
576,1,1,total,flux,0.0026912699038113158,0.00010860700917221103
576,1,1,total,"(n,Xt)",1.6771752553591955e-05,1.1609865127998542e-06
576,1,1,total,heating-local,121.39949434694431,7.131561997381326
576,1,1,total,absorption,8.383271672676236e-05,7.953312545586988e-06
577,1,1,total,flux,0.00255392455826198,0.00011838715977418872
577,1,1,total,"(n,Xt)",1.6593794845392035e-05,1.1346958254122638e-06
577,1,1,total,heating-local,118.24880992530856,4.44659200502673
577,1,1,total,absorption,8.823439856014598e-05,8.981635965031004e-06
578,1,1,total,flux,0.002251133184779588,9.109983473732656e-05
578,1,1,total,"(n,Xt)",1.4886806291588366e-05,9.809749390497224e-07
578,1,1,total,heating-local,105.61037148665119,1.9693903517718259
578,1,1,total,absorption,7.720758426119087e-05,6.6181117068730946e-06
579,1,1,total,flux,0.002286717221404465,9.457165778107612e-05
579,1,1,total,"(n,Xt)",1.4489253412391887e-05,9.13453373781192e-07
579,1,1,total,heating-local,102.13434324867673,3.6321628552350176
579,1,1,total,absorption,7.557826498029334e-05,1.006898853271124e-05
580,1,1,total,flux,0.002106842849728761,9.52686609329938e-05
580,1,1,total,"(n,Xt)",1.3348948320083747e-05,8.800212716202669e-07
580,1,1,total,heating-local,97.3267092513147,4.64298234661474
580,1,1,total,absorption,7.901800951826478e-05,1.026742309839335e-05
581,1,1,total,flux,0.0019796272280478526,8.581570959447982e-05
581,1,1,total,"(n,Xt)",1.3632014389117459e-05,9.784252571044928e-07
581,1,1,total,heating-local,92.20959304995905,4.153800646737249
581,1,1,total,absorption,7.246513862229176e-05,1.14652595842925e-05
582,1,1,total,flux,0.001809716146298918,6.844794496380496e-05
582,1,1,total,"(n,Xt)",1.3285102973782342e-05,1.2509730782120474e-06
582,1,1,total,heating-local,85.70268430916198,6.870906684427452
582,1,1,total,absorption,5.478023045463735e-05,1.1865350276049552e-05
583,1,1,total,flux,0.0016435602332561122,8.871413367636412e-05
583,1,1,total,"(n,Xt)",1.2705772552092529e-05,1.509076078554056e-06
583,1,1,total,heating-local,79.99973205593251,8.363533591948693
583,1,1,total,absorption,3.7124012263810605e-05,5.3077337651084494e-06
584,1,1,total,flux,0.0014004664791188828,9.214935844663769e-05
584,1,1,total,"(n,Xt)",1.0086914795319094e-05,1.62062610420966e-06
584,1,1,total,heating-local,64.11475723371821,8.816854515570489
584,1,1,total,absorption,4.168641398157981e-05,7.636210556618932e-06
585,1,1,total,flux,0.0013529046195382012,9.68043184017551e-05
585,1,1,total,"(n,Xt)",9.125667458865557e-06,1.476071411421659e-06
585,1,1,total,heating-local,58.77146016367484,8.287493990848091
585,1,1,total,absorption,4.422154209538244e-05,3.6650721878427252e-06
586,1,1,total,flux,0.0013078007057672385,8.27345996324045e-05
586,1,1,total,"(n,Xt)",7.846266325454666e-06,9.490313129728783e-07
586,1,1,total,heating-local,50.769112599263174,4.036761463123444
586,1,1,total,absorption,4.632823253787376e-05,4.999374368712891e-06
587,1,1,total,flux,0.001162761728742891,7.980991853903659e-05
587,1,1,total,"(n,Xt)",7.4070191597743585e-06,8.734579483291012e-07
587,1,1,total,heating-local,46.99416356990374,4.803476671147781
587,1,1,total,absorption,4.9224723568993935e-05,7.84389263875108e-06
588,1,1,total,flux,0.001067261514720358,9.194740486384077e-05
588,1,1,total,"(n,Xt)",7.617339121309115e-06,1.0912002261536154e-06
588,1,1,total,heating-local,48.8130989884151,6.160457781860403
588,1,1,total,absorption,4.485088298408604e-05,7.383796317724372e-06
589,1,1,total,flux,0.0008863207689903481,6.97641205421389e-05
589,1,1,total,"(n,Xt)",7.050325799398084e-06,1.0740790905537772e-06
589,1,1,total,heating-local,44.09431656968952,5.256697470448188
589,1,1,total,absorption,3.180850752994989e-05,4.435236011685502e-06
590,1,1,total,flux,0.0008307721417080969,7.268956974961386e-05
590,1,1,total,"(n,Xt)",5.815651785021734e-06,5.822348732316056e-07
590,1,1,total,heating-local,38.729996710165125,3.463086694663299
590,1,1,total,absorption,3.327563467906799e-05,7.869532174284836e-06
591,1,1,total,flux,0.0008634930965804914,9.01648695507654e-05
591,1,1,total,"(n,Xt)",7.016708021877145e-06,8.944102524368615e-07
591,1,1,total,heating-local,46.640863401807465,7.4860554503522785
591,1,1,total,absorption,2.483800893355648e-05,4.845630913148862e-06
592,1,1,total,flux,0.0007630083533599296,5.9333279991712e-05
592,1,1,total,"(n,Xt)",6.823696690790477e-06,1.175998709656773e-06
592,1,1,total,heating-local,42.57403769190969,6.876692823107291
592,1,1,total,absorption,2.7146914439132604e-05,5.805809414789925e-06
593,1,1,total,flux,0.0006958697035580192,4.7572276294703646e-05
593,1,1,total,"(n,Xt)",4.979310236593328e-06,9.137233962940689e-07
593,1,1,total,heating-local,32.23311909554417,3.974718363756447
593,1,1,total,absorption,2.4427928899346556e-05,6.692515993628895e-06
594,1,1,total,flux,0.000610956448061096,5.430322601993965e-05
594,1,1,total,"(n,Xt)",4.481074336063143e-06,5.356992869117559e-07
594,1,1,total,heating-local,28.275607830976565,2.068971122647043
594,1,1,total,absorption,1.9546895733906765e-05,4.697902379097389e-06
595,1,1,total,flux,0.0005508268521249872,4.406411932404412e-05
595,1,1,total,"(n,Xt)",3.7857406623347054e-06,6.26683233184539e-07
595,1,1,total,heating-local,23.59607900078499,2.9481815557379587
595,1,1,total,absorption,1.5306157536370585e-05,2.7285956551923896e-06
596,1,1,total,flux,0.0005132129363813751,4.3570578963681946e-05
596,1,1,total,"(n,Xt)",3.840143870640409e-06,8.087505049709833e-07
596,1,1,total,heating-local,23.171680908036944,4.280268248740345
596,1,1,total,absorption,1.713153762364571e-05,4.5927194849953036e-06
597,1,1,total,flux,0.0004996465522784845,5.117229439346504e-05
597,1,1,total,"(n,Xt)",3.5998247725190596e-06,5.617867401573197e-07
597,1,1,total,heating-local,21.898329025240702,3.1390221937928047
597,1,1,total,absorption,2.0277744613739522e-05,4.726074747212835e-06
598,1,1,total,flux,0.0004621409816067491,3.981357646233853e-05
598,1,1,total,"(n,Xt)",3.518651108853078e-06,6.0719436353793e-07
598,1,1,total,heating-local,22.269835151270854,3.4523977086328457
598,1,1,total,absorption,1.4156717444411068e-05,3.5828938388879822e-06
599,1,1,total,flux,0.00040769790231997237,3.0699974740835104e-05
599,1,1,total,"(n,Xt)",3.683167402363036e-06,9.013787804148914e-07
599,1,1,total,heating-local,21.982870542354462,4.408963876651304
599,1,1,total,absorption,9.340428304424632e-06,8.511776576056252e-07
600,1,1,total,flux,0.0003655065503846854,3.667850305745396e-05
600,1,1,total,"(n,Xt)",3.5826743923233623e-06,1.033703060505084e-06
600,1,1,total,heating-local,20.570952110970047,4.935568542667819
600,1,1,total,absorption,1.6939777005095466e-05,6.182618804655207e-06
601,1,1,total,flux,0.0003421082259768848,2.7195022665930957e-05
601,1,1,total,"(n,Xt)",3.0106408299822637e-06,7.707595463617032e-07
601,1,1,total,heating-local,17.876354726492337,3.6124118168190265
601,1,1,total,absorption,8.970785960027443e-06,1.527222444155352e-06
602,1,1,total,flux,0.00031162230788559615,2.9241772610397155e-05
602,1,1,total,"(n,Xt)",1.934491356103659e-06,3.084266407652274e-07
602,1,1,total,heating-local,13.914571983022359,2.2967494457704696
602,1,1,total,absorption,8.478427188259338e-06,2.4255729429359142e-06
603,1,1,total,flux,0.0003261615974821887,4.410148130403945e-05
603,1,1,total,"(n,Xt)",2.064278458018363e-06,3.0038434416551784e-07
603,1,1,total,heating-local,14.212086976851888,2.304010004746485
603,1,1,total,absorption,9.44072729499187e-06,3.962723207883492e-06
604,1,1,total,flux,0.00028879634273460314,2.7394069964357508e-05
604,1,1,total,"(n,Xt)",2.2067113585280415e-06,4.0537357623114104e-07
604,1,1,total,heating-local,14.241687243123868,2.6600377309631136
604,1,1,total,absorption,5.208568669229133e-06,1.459107689824443e-06
605,1,1,total,flux,0.0002379001148981905,2.62313717162193e-05
605,1,1,total,"(n,Xt)",2.0529236410055463e-06,4.6904040943745024e-07
605,1,1,total,heating-local,13.164330948362746,2.6883672627805693
605,1,1,total,absorption,5.1510920762275335e-06,2.0223217700804974e-06
606,1,1,total,flux,0.00020377946875211038,2.4394279766136023e-05
606,1,1,total,"(n,Xt)",1.5184789235703056e-06,2.4901005358973754e-07
606,1,1,total,heating-local,10.415104128946844,1.8525948486836994
606,1,1,total,absorption,5.6378916888127825e-06,1.4719854501568906e-06
607,1,1,total,flux,0.0002197992638206836,2.457085549361924e-05
607,1,1,total,"(n,Xt)",1.8828781315417582e-06,2.8798465558974755e-07
607,1,1,total,heating-local,10.974716982603487,1.672343771717777
607,1,1,total,absorption,5.076371238234117e-06,2.00154013499056e-06
608,1,1,total,flux,0.0002041390676982076,3.7230696022374536e-05
608,1,1,total,"(n,Xt)",1.677962063223669e-06,3.173500956704704e-07
608,1,1,total,heating-local,9.534067358833237,1.8543155822423218
608,1,1,total,absorption,4.3157889532159785e-06,1.0746190218471396e-06
609,1,1,total,flux,0.00017980301388443687,3.620462281688247e-05
609,1,1,total,"(n,Xt)",1.5579237757359394e-06,4.6487204682752574e-07
609,1,1,total,heating-local,8.128337561870413,2.2536920368635864
609,1,1,total,absorption,4.183266592692389e-06,1.7817079998818641e-06
610,1,1,total,flux,0.00016627706623569458,3.3419370145450185e-05
