cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.8966124898054699,0.010568376999903643
10,Li7,"(n,Xt)",0.10200107991976386,0.0017326594522295204
6,Li6,"(n,Xt)",0.04282598040914869,0.001278109347042843
6,Li7,"(n,Xt)",0.023261355515543668,0.0001835901903145822
